Date/Heure (UTC),Longitude (x),Latitude (y),Nom de la Station,ID climatologique,Année,Mois,Jour,Heure (UTC),Temp (°C),Temp Indicateur,Point de rosée (°C),Point de rosée Indicateur,Hum. rel (%),Hum. rel. Indicateur,Hauteur de précip. (mm),Hauteur de précip. Indicateur,Dir. du vent (10s deg),Dir. du vent Indicateur,Vit. du vent (km/h),Vit. du vent Indicateur,Visibilité (km),Visibilité Indicateur,Pression à la station (kPa),Pression à la station Indicateur,Hmdx,Hmdx Indicateur,Refroid. éolien,Refroid. éolien Indicateur,Temps
2020-04-18 02:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,18,02:00,"1,0",,"-9,3",,47.0,,,,36.0,,2.0,,"24,1",,"101,14",,,,,,ND
2020-04-18 03:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,18,03:00,"2,1",,"-3,7",,66.0,,,,20.0,,13.0,,"24,1",,"101,12",,,,,,Généralement dégagé
2020-04-18 04:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,18,04:00,"1,6",,"-2,9",,72.0,,,,16.0,,5.0,,"24,1",,"101,03",,,,,,ND
2020-04-18 05:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,18,05:00,"-0,3",,"-3,5",,79.0,,,,14.0,,5.0,,"24,1",,"100,98",,,,-2.0,,ND
2020-04-18 06:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,18,06:00,"-0,8",,"-4,0",,79.0,,,,12.0,,7.0,,"24,1",,"100,90",,,,-3.0,,Dégagé
2020-04-18 07:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,18,07:00,"0,0",,"-4,0",,74.0,,,,11.0,,8.0,,"24,1",,"100,82",,,,-3.0,,ND
2020-04-18 08:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,18,08:00,"-0,7",,"-4,3",,77.0,,,,13.0,,7.0,,"24,1",,"100,79",,,,-3.0,,ND
2020-04-18 09:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,18,09:00,"-1,0",,"-4,5",,77.0,,,,12.0,,4.0,,"24,1",,"100,76",,,,-2.0,,Dégagé
2020-04-18 10:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,18,10:00,"-2,2",,"-5,2",,80.0,,,,10.0,,4.0,,"48,3",,"100,75",,,,-4.0,,ND
2020-04-18 11:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,18,11:00,"-0,5",,"-4,2",,76.0,,,,36.0,,3.0,,"48,3",,"100,80",,,,-1.0,,ND
2020-04-18 12:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,18,12:00,"1,7",,"-3,3",,69.0,,,,36.0,,3.0,,"48,3",,"100,84",,,,,,Généralement dégagé
2020-04-18 13:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,18,13:00,"4,4",,"-3,7",,55.0,,,,20.0,,7.0,,"48,3",,"100,84",,,,,,ND
2020-04-18 14:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,18,14:00,"5,4",,"-7,2",,40.0,,,,20.0,,12.0,,"48,3",,"100,83",,,,,,ND
2020-04-18 15:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,18,15:00,"6,4",,"-7,2",,37.0,,,,24.0,,15.0,,"48,3",,"100,80",,,,,,Généralement dégagé
2020-04-18 16:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,18,16:00,"6,9",,"-6,8",,37.0,,,,22.0,,13.0,,"48,3",,"100,74",,,,,,ND
2020-04-18 17:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,18,17:00,"7,3",,"-7,0",,36.0,,,,20.0,,11.0,,"48,3",,"100,64",,,,,,ND
2020-04-18 18:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,18,18:00,"8,2",,"-7,1",,33.0,,,,19.0,,16.0,,"48,3",,"100,56",,,,,,Généralement nuageux
2020-04-18 19:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,18,19:00,"9,5",,"-6,9",,31.0,,,,18.0,,21.0,,"48,3",,"100,46",,,,,,ND
2020-04-18 20:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,18,20:00,"9,0",,"-6,8",,32.0,,,,19.0,,19.0,,"24,1",,"100,39",,,,,,ND
2020-04-18 21:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,18,21:00,"8,5",,"-6,4",,34.0,,,,18.0,,16.0,,"48,3",,"100,35",,,,,,Généralement nuageux
2020-04-18 22:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,18,22:00,"8,5",,"-7,2",,32.0,,,,19.0,,11.0,,"48,3",,"100,32",,,,,,ND
2020-04-18 23:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,18,23:00,"8,3",,"-5,4",,37.0,,,,22.0,,16.0,,"48,3",,"100,29",,,,,,ND
2020-04-19 00:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,19,00:00,"6,9",,"-4,6",,44.0,,,,22.0,,16.0,,"48,3",,"100,29",,,,,,Généralement dégagé
2020-04-19 01:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,19,01:00,"6,3",,"-4,0",,48.0,,,,21.0,,15.0,,"24,1",,"100,36",,,,,,ND
2020-04-19 02:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,19,02:00,"6,3",,"-2,8",,52.0,,,,23.0,,32.0,,"24,1",,"100,37",,,,,,ND
2020-04-19 03:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,19,03:00,"5,1",,"-3,4",,54.0,,,,22.0,,23.0,,"24,1",,"100,35",,,,,,Généralement dégagé
2020-04-19 04:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,19,04:00,"4,5",,"-3,9",,54.0,,,,23.0,,24.0,,"24,1",,"100,34",,,,,,ND
2020-04-19 05:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,19,05:00,"4,2",,"-4,0",,55.0,,,,22.0,,20.0,,"24,1",,"100,31",,,,,,ND
2020-04-19 06:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,19,06:00,"3,4",,"-2,5",,65.0,,,,23.0,,16.0,,"24,1",,"100,27",,,,,,Dégagé
2020-04-19 07:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,19,07:00,"3,6",,"-1,9",,67.0,,,,23.0,,17.0,,"24,1",,"100,22",,,,,,ND
2020-04-19 08:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,19,08:00,"3,8",,"-2,0",,65.0,,,,23.0,,19.0,,"24,1",,"100,17",,,,,,ND
2020-04-19 09:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,19,09:00,"3,9",,"-1,7",,67.0,,,,21.0,,18.0,,"24,1",,"100,11",,,,,,Dégagé
2020-04-19 10:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,19,10:00,"4,2",,"-2,0",,64.0,,,,20.0,,21.0,,"48,3",,"100,05",,,,,,ND
2020-04-19 11:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,19,11:00,"4,6",,"-0,6",,69.0,,,,19.0,,12.0,,"48,3",,"100,03",,,,,,ND
2020-04-19 12:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,19,12:00,"6,3",,"-0,6",,61.0,,,,18.0,,12.0,,"48,3",,"99,97",,,,,,Généralement dégagé
2020-04-19 13:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,19,13:00,"8,7",,"-0,8",,51.0,,,,22.0,,25.0,,"48,3",,"99,86",,,,,,ND
2020-04-19 14:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,19,14:00,"11,2",,"-0,1",,46.0,,,,23.0,,30.0,,"24,1",,"99,79",,,,,,ND
2020-04-19 15:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,19,15:00,"10,6",,"0,0",,48.0,,,,24.0,,39.0,,"24,1",,"99,75",,,,,,Généralement nuageux
2020-04-19 16:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,19,16:00,"10,1",,"0,5",,51.0,,,,24.0,,32.0,,"24,1",,"99,73",,,,,,ND
2020-04-19 17:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,19,17:00,"8,6",,"3,3",,69.0,,,,28.0,,26.0,,"19,3",,"99,69",,,,,,Pluie
2020-04-19 18:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,19,18:00,"7,5",,"5,1",,84.0,,,,25.0,,26.0,,"16,1",,"99,74",,,,,,Pluie
2020-04-19 19:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,19,19:00,"7,0",,"4,7",,85.0,,,,25.0,,29.0,,"24,1",,"99,72",,,,,,Pluie
2020-04-19 20:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,19,20:00,"6,8",,"4,6",,86.0,,,,24.0,,24.0,,"24,1",,"99,67",,,,,,Pluie
2020-04-19 21:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,19,21:00,"6,6",,"4,5",,87.0,,,,22.0,,21.0,,"24,1",,"99,64",,,,,,Pluie
2020-04-19 22:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,19,22:00,"6,4",,"4,5",,88.0,,,,23.0,,25.0,,"24,1",,"99,62",,,,,,ND
2020-04-19 23:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,19,23:00,"6,0",,"4,9",,93.0,,,,22.0,,23.0,,"24,1",,"99,58",,,,,,ND
2020-04-20 00:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,20,00:00,"6,8",,"4,7",,87.0,,,,23.0,,27.0,,"24,1",,"99,57",,,,,,Nuageux
2020-04-20 01:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,20,01:00,"6,9",,"4,7",,86.0,,,,23.0,,39.0,,"16,1",,"99,65",,,,,,Pluie
2020-04-20 02:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,20,02:00,"4,1",,"1,0",,80.0,,,,29.0,,22.0,,"24,1",,"99,81",,,,,,ND
2020-04-20 03:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,20,03:00,"3,2",,"0,6",,83.0,,,,27.0,,24.0,,"24,1",,"99,94",,,,,,Généralement dégagé
2020-04-20 04:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,20,04:00,"2,4",,"-0,9",,79.0,,,,28.0,,26.0,,"24,1",,"100,04",,,,,,ND
2020-04-20 05:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,20,05:00,"1,3",,"-1,7",,80.0,,,,28.0,,20.0,,"24,1",,"100,19",,,,,,ND
2020-04-20 06:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,20,06:00,"0,7",,"-4,9",,66.0,,,,31.0,,29.0,,"24,1",,"100,28",,,,,,Généralement dégagé
2020-04-20 07:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,20,07:00,"-0,9",,"-7,5",,61.0,,,,29.0,,18.0,,"24,1",,"100,42",,,,-6.0,,ND
2020-04-20 08:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,20,08:00,"-1,3",,"-9,1",,55.0,,,,33.0,,17.0,,"24,1",,"100,54",,,,-6.0,,ND
2020-04-20 09:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,20,09:00,"-2,0",,"-9,2",,58.0,,,,33.0,,11.0,,"24,1",,"100,64",,,,-6.0,,Dégagé
2020-04-20 10:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,20,10:00,"-2,6",,"-10,5",,55.0,,,,35.0,,14.0,,"24,1",,"100,65",,,,-7.0,,ND
2020-04-20 11:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,20,11:00,"-2,6",,"-11,1",,52.0,,,,36.0,,14.0,,"48,3",,"100,73",,,,-7.0,,ND
2020-04-20 12:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,20,12:00,"-2,0",,"-11,9",,47.0,,,,36.0,,15.0,,"48,3",,"100,72",,,,-7.0,,Dégagé
2020-04-20 13:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,20,13:00,"-1,6",,"-12,1",,45.0,,,,1.0,,6.0,,"48,3",,"100,64",,,,-4.0,,ND
2020-04-20 14:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,20,14:00,"-0,4",,"-13,5",,37.0,,,,2.0,,4.0,,"48,3",,"100,63",,,,-2.0,,ND
2020-04-20 15:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,20,15:00,"0,5",,"-13,8",,33.0,,,,1.0,,10.0,,"48,3",,"100,61",,,,,,Dégagé
2020-04-20 16:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,20,16:00,"1,3",,"-13,3",,33.0,,,,17.0,,4.0,,"48,3",,"100,55",,,,,,ND
2020-04-20 17:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,20,17:00,"3,0",,"-11,2",,35.0,,,,17.0,,12.0,,"48,3",,"100,49",,,,,,ND
2020-04-20 18:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,20,18:00,"3,8",,"-11,9",,31.0,,,,23.0,,14.0,,"48,3",,"100,41",,,,,,Généralement dégagé
2020-04-20 19:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,20,19:00,"4,0",,"-12,8",,28.0,,,,21.0,,10.0,,"48,3",,"100,31",,,,,,ND
2020-04-20 20:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,20,20:00,"5,8",,"-13,0",,25.0,,,,20.0,,11.0,,"48,3",,"100,23",,,,,,ND
2020-04-20 21:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,20,21:00,"5,0",,"-15,2",,22.0,,,,19.0,,5.0,,"48,3",,"100,17",,,,,,Dégagé
2020-04-20 22:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,20,22:00,"5,1",,"-14,5",,23.0,,,,18.0,,7.0,,"48,3",,"100,13",,,,,,ND
2020-04-20 23:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,20,23:00,"4,9",,"-15,7",,21.0,,,,9.0,,7.0,,"48,3",,"100,08",,,,,,ND
2020-04-21 00:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,21,00:00,"4,2",,"-15,8",,22.0,,,,16.0,,6.0,,"24,1",,"100,08",,,,,,Généralement dégagé
2020-04-21 01:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,21,01:00,"2,8",,"-12,9",,31.0,,,,36.0,,2.0,,"24,1",,"100,07",,,,,,ND
2020-04-21 02:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,21,02:00,"2,2",,"-9,7",,41.0,,,,0.0,,1.0,,"24,1",,"100,06",,,,,,ND
2020-04-21 03:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,21,03:00,"2,6",,"-9,8",,40.0,,,,11.0,,7.0,,"24,1",,"100,04",,,,,,Dégagé
2020-04-21 04:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,21,04:00,"1,8",,"-10,1",,41.0,,,,11.0,,11.0,,"24,1",,"100,00",,,,,,ND
2020-04-21 05:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,21,05:00,"0,9",,"-9,8",,45.0,,,,11.0,,11.0,,"24,1",,"99,94",,,,,,ND
2020-04-21 06:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,21,06:00,"0,4",,"-8,6",,51.0,,,,11.0,,10.0,,"24,1",,"99,84",,,,,,Dégagé
2020-04-21 07:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,21,07:00,"0,2",,"-8,0",,54.0,,,,11.0,,12.0,,"24,1",,"99,71",,,,,,ND
2020-04-21 08:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,21,08:00,"-0,3",,"-8,4",,55.0,,,,12.0,,9.0,,"24,1",,"99,57",,,,-3.0,,ND
2020-04-21 09:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,21,09:00,"-0,7",,"-9,5",,52.0,,,,11.0,,9.0,,"24,1",,"99,48",,,,-4.0,,Généralement dégagé
2020-04-21 10:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,21,10:00,"-0,9",,"-7,4",,61.0,,,,11.0,,9.0,,"24,1",,"99,39",,,,-4.0,,ND
2020-04-21 11:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,21,11:00,"0,5",,"-5,6",,64.0,,,,10.0,,14.0,,"48,3",,"99,23",,,,,,ND
2020-04-21 12:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,21,12:00,"2,3",,"-5,7",,56.0,,,,13.0,,27.0,,"48,3",,"99,00",,,,,,Généralement nuageux
2020-04-21 13:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,21,13:00,"5,3",,"-6,0",,44.0,,,,13.0,,32.0,,"48,3",,"98,76",,,,,,ND
2020-04-21 14:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,21,14:00,"6,7",,"-5,5",,41.0,,,,15.0,,32.0,,"24,1",,"98,61",,,,,,ND
2020-04-21 15:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,21,15:00,"6,4",,"1,4",,70.0,,,,22.0,,32.0,,"19,3",,"98,69",,,,,,Averses de pluie
2020-04-21 16:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,21,16:00,"6,6",,"3,1",,78.0,,,,19.0,,36.0,,"24,1",,"98,65",,,,,,Pluie
2020-04-21 17:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,21,17:00,"8,2",,"3,8",,73.0,,,,22.0,,34.0,,"48,3",,"98,68",,,,,,ND
2020-04-21 18:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,21,18:00,"7,1",,"2,2",,71.0,,,,27.0,,34.0,,"24,1",,"98,83",,,,,,Généralement nuageux
2020-04-21 19:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,21,19:00,"3,9",,"1,0",,82.0,,,,27.0,,35.0,,"16,1",,"98,98",,,,,,"Averses de pluie,Neige roulée"
2020-04-21 20:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,21,20:00,"4,6",,"-0,4",,70.0,,,,26.0,,33.0,,"24,1",,"99,03",,,,,,ND
2020-04-21 21:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,21,21:00,"2,9",,"0,3",,83.0,,,,25.0,,23.0,,"48,3",,"99,07",,,,,,Généralement nuageux
2020-04-21 22:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,21,22:00,"4,9",,"-2,9",,57.0,,,,27.0,,39.0,,"16,1",,"99,15",,,,,,ND
2020-04-21 23:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,21,23:00,"3,3",,"-4,1",,58.0,,,,27.0,,29.0,,"24,1",,"99,27",,,,,,ND
2020-04-22 00:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,22,00:00,"2,8",,"-5,2",,56.0,,,,26.0,,26.0,,"24,1",,"99,37",,,,,,Généralement nuageux
2020-04-22 01:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,22,01:00,"2,0",,"-5,8",,56.0,,,,27.0,,30.0,,"24,1",,"99,44",,,,,,ND
2020-04-22 02:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,22,02:00,"1,5",,"-6,2",,57.0,,,,27.0,,30.0,,"24,1",,"99,46",,,,,,ND
2020-04-22 03:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,22,03:00,"0,5",,"-5,2",,65.0,,,,27.0,,31.0,,"24,1",,"99,48",,,,,,Généralement dégagé
2020-04-22 04:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,22,04:00,"-0,1",,"-5,7",,66.0,,,,26.0,,37.0,,"24,1",,"99,51",,,,-7.0,,ND
2020-04-22 05:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,22,05:00,"-0,8",,"-6,5",,66.0,,,,28.0,,26.0,,"24,1",,"99,55",,,,-7.0,,ND
2020-04-22 06:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,22,06:00,"-1,2",,"-7,7",,62.0,,,,26.0,,26.0,,"24,1",,"99,57",,,,-8.0,,Généralement nuageux
2020-04-22 07:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,22,07:00,"-1,5",,"-9,4",,55.0,,,,27.0,,28.0,,"24,1",,"99,59",,,,-8.0,,ND
2020-04-22 08:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,22,08:00,"-2,5",,"-9,1",,61.0,,,,27.0,,39.0,,"24,1",,"99,63",,,,-11.0,,ND
2020-04-22 09:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,22,09:00,"-4,0",,"-13,2",,49.0,,,,28.0,,41.0,,"24,1",,"99,73",,,,-13.0,,Nuageux
2020-04-22 10:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,22,10:00,"-4,8",,"-12,4",,55.0,,,,28.0,,26.0,,"24,1",,"99,80",,,,-12.0,,ND
2020-04-22 11:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,22,11:00,"-5,0",,"-11,5",,61.0,,,,26.0,,32.0,,"24,1",,"99,89",,,,-13.0,,ND
2020-04-22 12:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,22,12:00,"-5,0",,"-14,3",,48.0,,,,29.0,,39.0,,"24,1",,"99,97",,,,-14.0,,Généralement nuageux
2020-04-22 13:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,22,13:00,"-4,3",,"-12,1",,55.0,,,,28.0,,32.0,,"24,1",,"100,00",,,,-12.0,,Averses de neige
2020-04-22 14:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,22,14:00,"-4,0",,"-9,7",,64.0,,,,27.0,,25.0,,"12,9",,"100,03",,,,-11.0,,Averses de neige
2020-04-22 15:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,22,15:00,"-3,3",,"-11,9",,52.0,,,,26.0,,40.0,,"24,1",,"100,05",,,,-12.0,,Nuageux
2020-04-22 16:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,22,16:00,"-1,6",,"-11,2",,48.0,,,,26.0,,50.0,,"24,1",,"100,06",,,,-10.0,,ND
2020-04-22 17:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,22,17:00,"-0,5",,"-10,8",,46.0,,,,26.0,,42.0,,"24,1",,"100,08",,,,-8.0,,ND
2020-04-22 18:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,22,18:00,"1,1",,"-10,6",,42.0,,,,27.0,,47.0,,"24,1",,"100,09",,,,,,Généralement nuageux
2020-04-22 19:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,22,19:00,"1,5",,"-10,8",,40.0,,,,28.0,,37.0,,"24,1",,"100,10",,,,,,ND
2020-04-22 20:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,22,20:00,"1,7",,"-11,2",,38.0,,,,28.0,,40.0,,"24,1",,"100,13",,,,,,ND
2020-04-22 21:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,22,21:00,"1,7",,"-11,3",,38.0,,,,27.0,,40.0,,"48,3",,"100,22",,,,,,Nuageux
2020-04-22 22:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,22,22:00,"1,4",,"-11,2",,39.0,,,,30.0,,36.0,,"48,3",,"100,35",,,,,,ND
2020-04-22 23:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,22,23:00,"1,0",,"-11,7",,38.0,,,,28.0,,34.0,,"48,3",,"100,43",,,,,,ND
2020-04-23 00:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,23,00:00,"0,6",,"-11,4",,40.0,,,,30.0,,17.0,,"48,3",,"100,53",,,,,,Généralement nuageux
2020-04-23 01:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,23,01:00,"0,5",,"-12,1",,39.0,,,,29.0,,23.0,,"24,1",,"100,65",,,,,,ND
2020-04-23 02:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,23,02:00,"0,1",,"-12,4",,39.0,,,,27.0,,24.0,,"24,1",,"100,72",,,,,,ND
2020-04-23 03:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,23,03:00,"-0,1",,"-12,8",,38.0,,,,28.0,,25.0,,"24,1",,"100,77",,,,-6.0,,Dégagé
2020-04-23 04:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,23,04:00,"-0,4",,"-13,3",,37.0,,,,27.0,,23.0,,"24,1",,"100,83",,,,-6.0,,ND
2020-04-23 05:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,23,05:00,"-0,7",,"-14,3",,35.0,,,,27.0,,27.0,,"24,1",,"100,87",,,,-7.0,,ND
2020-04-23 06:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,23,06:00,"-1,3",,"-15,0",,35.0,,,,27.0,,19.0,,"24,1",,"100,92",,,,-7.0,,Dégagé
2020-04-23 07:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,23,07:00,"-1,7",,"-16,1",,33.0,,,,29.0,,23.0,,"24,1",,"100,94",,,,-8.0,,ND
2020-04-23 08:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,23,08:00,"-2,4",,"-16,4",,33.0,,,,28.0,,18.0,,"24,1",,"100,96",,,,-8.0,,ND
2020-04-23 09:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,23,09:00,"-2,9",,"-17,6",,32.0,,,,29.0,,20.0,,"24,1",,"101,01",,,,-9.0,,Dégagé
2020-04-23 10:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,23,10:00,"-3,6",,"-17,2",,34.0,,,,28.0,,14.0,,"48,3",,"101,08",,,,-9.0,,ND
2020-04-23 11:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,23,11:00,"-2,6",,"-17,2",,32.0,,,,28.0,,24.0,,"48,3",,"101,12",,,,-9.0,,ND
2020-04-23 12:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,23,12:00,"-2,0",,"-18,4",,28.0,,,,27.0,,22.0,,"48,3",,"101,18",,,,-8.0,,Dégagé
2020-04-23 13:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,23,13:00,"-1,3",,"-18,6",,26.0,,,,29.0,,20.0,,"48,3",,"101,19",,,,-7.0,,ND
2020-04-23 14:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,23,14:00,"-0,2",,"-16,5",,28.0,,,,26.0,,26.0,,"48,3",,"101,18",,,,-6.0,,ND
2020-04-23 15:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,23,15:00,"0,7",,"-17,6",,24.0,,,,24.0,,21.0,,"48,3",,"101,20",,,,,,Dégagé
2020-04-23 16:00:00,"-73,74","45,47",MONTREAL INTL A,7025251,2020,4,23,16:00,"2,3",,"-17,7",,21.0,,,,28.0,,29.0,,"48,3",,"101,18",,,,,,ND
