,no_station_3,no2_station_3,pm2_5_station_3,o3_station_3,so2_station_3,Benzene_station_3,Toluene_station_3,Ethylbenzene_station_3,M P-Xylene_station_3,no_station_6,so2_station_6,co_station_17,no_station_17,co_station_28,no_station_28,pm2_5_station_28,pst_station_28,co_station_31,no_station_31,no2_station_31,pm2_5_station_31,so2_station_31,pst_station_50,no_station_55,co_station_66,no_station_66,no_station_80,so2_station_80,no_station_99,no2_station_99,o3_station_99,so2_station_99,no_station_103,no2_station_103,pm2_5_station_103,pst_station_103,Temp (°C),Hum. rel (%),Dir. du vent (10s deg),Vit. du vent (km/h),Visibilité (km),Pression à la station (kPa),Hmdx,Refroid. éolien
2020-01-17 22:00:00,2.0258,14.55286,8.242098,20.29262,0.329585,4.487137,1.2875,0.139248,0.409637,4.571073,0.271658,215.5901,3.559626,266.1903,10.03959,9.515818,808.175,264.4899,3.557821,14.87306,7.115026,0.111801,19.20555,0.209876,186.6156,0.168233,0.658331,0.0,0.0,5.032218,29.80217,0.065137,0.644599,15.31164,8.846248,33.6293,-16.3,60.0,26.0,19.0,48.3,103.75,25.0,-26.0
2020-01-17 23:00:00,2.202307,15.01799,9.405965,19.53966,1.026146,10.85839,2.161055,0.167888,0.552137,5.710226,0.28203,216.1764,4.399566,302.9904,9.382555,9.162859,804.4564,239.2511,4.196704,16.35781,7.014082,0.094855,14.79597,0.230312,218.6496,0.691133,0.504414,0.0,0.0,3.255753,31.14416,0.056648,2.486676,21.88238,8.633972,52.5332,-16.9,63.0,23.0,15.0,24.1,103.7,25.0,-25.0
2020-01-18 00:00:00,0.338142,11.70552,10.39,21.89396,0.104146,1.468776,1.718276,0.307666,0.976276,8.366084,0.296139,258.819,2.833451,332.6401,7.801818,9.498757,825.734,239.4147,4.274209,16.96761,7.261497,0.106913,12.51333,0.067965,341.4378,3.938127,0.682447,0.0,0.0,8.181979,25.50665,0.026469,1.883599,25.76975,9.686483,20.13444,-17.1,63.0,25.0,19.0,24.1,103.75,25.0,-27.0
2020-01-18 01:00:00,0.317351,11.0098,10.57149,22.18332,0.139275,4.937777,2.230443,0.308221,1.15725,3.470185,0.289748,259.3339,2.544914,360.8243,13.81202,8.525495,683.7081,200.9447,4.102042,14.88317,7.869015,0.103,15.07264,0.057011,278.8888,2.920017,0.4,0.0,0.0,7.338777,26.50971,0.029704,1.561347,25.8925,8.022546,22.69868,-17.1,63.0,26.0,19.0,24.1,103.77,25.0,-27.0
2020-01-18 02:00:00,0.019035,14.00924,15.94007,18.75099,0.077365,3.304554,2.386082,0.330444,1.1605,1.720527,0.280182,237.2231,1.912215,284.0254,6.869205,8.240929,573.2484,219.6714,3.150691,18.23781,9.161722,0.104737,17.90122,0.042291,199.8412,0.014817,0.4,0.0,0.0,7.181912,26.30121,0.019716,0.777924,21.80901,7.845097,16.0041,-17.2,63.0,26.0,21.0,24.1,103.77,25.0,-27.0
2020-01-18 03:00:00,0.448311,17.99605,15.06653,15.25857,0.022678,2.845665,2.655277,0.195194,0.572471,1.343976,0.272697,245.8312,6.778924,247.9821,2.718609,11.33335,93.747,229.7027,3.96457,19.87217,9.383943,0.1088,15.8598,0.048583,200.0292,0.069747,0.599028,0.0,0.0,6.19459,26.30688,0.011574,1.589112,27.16356,8.115541,13.61403,-17.2,68.0,26.0,10.0,24.1,103.8,25.0,-24.0
2020-01-18 04:00:00,0.356265,13.42645,11.61493,18.25212,0.01786,2.97611,2.636583,0.26761,0.838027,2.005867,0.273743,211.7114,2.72032,242.259,1.894108,16.85404,41.6105,254.886,5.264832,23.61706,8.540498,0.118982,10.66424,0.056409,204.042,0.122088,0.4,0.0,0.0,3.265253,28.48057,0.017679,0.835196,21.49039,7.272208,9.7875,-17.4,69.0,26.0,12.0,24.1,103.74,25.0,-25.0
2020-01-18 05:00:00,0.039749,15.83947,10.51023,15.79743,0.0,2.98736,3.982054,0.362026,1.449805,1.635166,0.282451,199.4678,3.449521,211.7228,0.733977,7.96454,22.64083,225.0782,3.822765,19.90714,8.47979,0.103546,9.53141,0.04064,215.6758,1.107954,0.4,0.0,0.0,3.125226,28.91174,0.020713,3.700459,28.33036,9.371623,11.67139,-17.6,71.0,26.0,11.0,24.1,103.71,25.0,-25.0
2020-01-18 06:00:00,0.665084,22.21564,12.0539,10.16619,0.0,5.248319,4.190666,0.317402,1.945207,1.453402,0.271315,222.9606,1.342396,237.8658,0.648254,7.90136,24.28866,229.0282,3.421853,21.55089,8.781861,0.106467,10.94361,0.05158,236.0235,3.020937,0.4,0.0,0.0,7.493452,24.48515,0.023245,0.415827,24.5028,8.069041,9.834833,-17.6,70.0,28.0,7.0,24.1,103.58,25.0,-23.0
2020-01-18 07:00:00,0.288812,16.97299,13.35137,13.19278,0.0,2.742638,6.002305,0.326193,1.603443,8.669439,0.376866,282.8657,11.06297,241.7251,6.557413,8.342929,28.87083,264.6614,4.591833,25.39344,10.1249,0.103975,13.93958,0.111405,216.9818,2.239242,0.501986,0.0,0.0,7.867959,21.71476,0.007592,2.47665,24.50218,8.890027,12.83136,-17.7,73.0,0.0,1.0,24.1,103.61,25.0,-18.0
2020-01-18 08:00:00,1.515512,16.87936,16.33663,13.10985,0.0,1.020805,2.046804,0.237693,0.810638,8.986596,0.423467,377.3129,14.1099,283.1949,8.7054,9.328544,14.91183,279.9929,5.307129,21.55827,12.99113,0.114124,12.51444,0.803143,250.9356,1.97946,12.6828,0.0,0.102233,6.156733,22.87706,0.0,4.477636,24.15693,11.77699,11.6616,-17.7,73.0,25.0,3.0,24.1,103.59,25.0,-20.0
2020-01-18 09:00:00,2.193845,9.032498,12.89286,21.40992,0.067046,1.03461,1.555305,0.196555,0.683694,7.819983,0.431244,402.2336,22.93412,252.6889,7.947689,10.79731,14.0265,291.1649,8.299425,20.00376,12.77937,0.148913,14.13292,2.975075,328.1311,18.15176,12.82218,0.0,2.336563,9.691672,21.13632,0.043418,3.253362,11.77044,12.60409,12.00606,-17.8,77.0,4.0,4.0,24.1,103.49,25.0,-21.0
2020-01-18 10:00:00,2.275693,6.765512,11.33467,23.97338,0.097707,0.90675,1.12661,0.138666,0.452526,8.021277,0.369244,290.1375,12.24279,241.5622,6.330118,9.83054,12.57467,253.5776,5.711168,11.37003,10.14815,0.138844,12.46305,3.132951,254.6669,7.907052,8.72589,0.0,13.39506,21.95289,13.84054,0.256098,2.41008,7.066465,12.46396,10.23819,-17.7,76.0,1.0,5.0,24.1,103.4,25.0,-22.0
2020-01-18 11:00:00,1.70821,4.659669,9.646033,27.5405,0.169028,0.970555,1.032721,0.102888,0.443082,5.042682,0.42816,294.4928,19.27337,217.1407,5.354725,9.16275,10.95067,246.5374,5.441514,10.1258,9.534221,0.211768,29.42292,2.420178,254.5114,5.540119,2.453992,0.0,5.990357,12.55208,21.2197,0.389454,1.791774,4.99154,11.4423,10.59916,-17.6,75.0,2.0,7.0,24.1,103.3,25.0,-23.0
2020-01-18 12:00:00,1.684368,4.214982,9.399132,29.39212,0.227193,0.765222,0.720387,0.077693,0.247527,3.914093,0.582153,249.3638,8.577454,214.4835,5.014348,8.899109,15.679,239.5968,5.25839,9.426483,8.549611,0.337193,60.35458,1.660663,232.2669,4.604452,9.891421,0.03477,4.21705,8.697134,26.6476,0.771282,2.313704,4.676685,10.89076,17.0343,-17.5,75.0,2.0,8.0,24.1,103.22,25.0,-23.0
2020-01-18 13:00:00,1.050624,3.147205,8.306666,31.28914,0.226163,0.760805,0.634887,0.051555,0.185027,4.202746,0.629661,216.7011,6.881076,197.2082,2.699412,7.431889,40.309,219.4296,5.137916,9.150429,8.553956,0.356889,47.4141,1.648522,208.4365,4.992277,8.47796,0.008533,4.387187,10.05124,27.08185,0.660969,2.058743,4.552958,10.77833,79.77417,-17.2,77.0,2.0,8.0,24.1,103.17,25.0,-23.0
2020-01-18 14:00:00,0.909372,2.804286,7.166265,32.76867,0.142902,0.607137,0.478666,0.0175,0.113277,2.30953,0.523011,213.7511,4.545094,217.6431,2.751913,9.351694,31.0455,232.6108,4.776196,10.71088,10.05667,0.300581,55.48118,0.824824,214.3297,2.745321,14.45305,0.0,2.835583,9.588764,28.17855,0.477409,1.921874,5.495021,10.35287,95.62514,-15.9,74.0,8.0,16.0,24.1,103.04,25.0,-24.0
2020-01-18 15:00:00,0.607035,2.342538,6.589365,33.1753,0.045586,0.509611,0.477082,0.0,0.121916,1.778396,0.421759,205.4028,6.067032,199.1774,1.901774,8.335707,42.03467,210.0506,3.034082,9.581112,8.278582,0.200168,43.46993,0.984919,241.8298,3.035861,17.44742,0.0,2.174622,11.69869,27.12176,0.288116,2.734755,8.517061,12.45286,119.7622,-15.7,78.0,8.0,14.0,19.3,102.93,25.0,-23.0
2020-01-18 16:00:00,0.444815,3.237584,7.0577,32.42739,0.007759,0.537137,0.493111,0.0,0.120777,1.825075,0.384395,206.3622,7.888632,180.9256,1.058727,5.978388,26.2785,195.9993,2.799458,8.924162,6.533841,0.14642,26.08951,0.492765,213.034,1.724172,14.87272,0.0,1.179955,11.51285,26.87309,0.186379,1.320796,7.211386,10.78796,71.47681,-15.4,77.0,7.0,16.0,19.3,102.75,25.0,-24.0
2020-01-18 17:00:00,0.34398,2.471143,5.680038,32.7006,0.0,0.54786,0.468638,0.024026,0.116526,0.892645,0.322167,214.0587,4.660315,194.141,1.113407,7.536282,33.09767,215.4662,2.079293,8.748482,8.603413,0.109071,26.57194,0.271896,215.889,0.729327,12.95052,0.0,0.292939,11.01322,27.6769,0.119814,0.47391,6.285037,10.90438,71.44361,-14.7,69.0,8.0,18.0,24.1,102.55,25.0,-23.0
2020-01-18 18:00:00,0.174273,1.958214,5.143465,33.00795,0.0,0.5871111,0.4084444,0.0013333,0.1046667,0.662108,0.28121,201.8904,2.051346,200.5411,1.570363,8.113903,54.26966,214.141,4.066277,10.93481,9.048291,0.110587,46.12166,0.097856,222.2608,0.191911,19.49114,0.0,0.058177,8.380519,28.60625,0.051612,0.341975,6.065165,10.84796,99.39417,-14.4,67.0,8.0,17.0,24.1,102.32,25.0,-23.0
2020-01-18 19:00:00,0.063295,1.87678,5.907266,33.25946,0.0,0.523082,0.426165,0.0,0.095193,0.742296,0.297105,227.5933,8.337814,191.919,1.647519,7.754333,95.7895,215.0631,6.384748,11.33279,8.767222,0.102398,18.06292,0.189045,206.7432,0.118698,15.53391,0.0,0.056143,6.792036,29.52973,0.171125,0.451633,5.517343,9.779262,27.29764,-14.1,68.0,5.0,20.0,24.1,102.14,25.0,-23.0
2020-01-18 20:00:00,0.03768,1.855239,4.937398,33.22876,0.0,0.482499,0.399221,0.0,0.082111,1.123829,0.313185,233.4413,5.510585,190.6868,1.268332,7.841054,108.941,210.7693,4.730716,15.36559,8.81436,0.095904,29.60569,0.055438,200.8463,0.283733,12.15077,0.0,0.067137,6.746387,29.22878,0.863803,0.364886,6.519921,10.09848,32.44205,-14.1,64.0,6.0,24.0,24.1,101.91,25.0,-24.0
2020-01-18 21:00:00,0.090607,1.44138,4.250865,33.81036,0.0,0.478276,0.385776,0.0,0.095388,0.557039,0.282674,236.2561,5.495316,208.0592,1.239781,7.212777,6.404166,206.2814,4.018817,10.18344,7.417318,0.08577,78.18333,0.088477,201.4653,7.379046,15.55872,0.0,0.083999,7.254401,28.85249,1.051426,0.948716,6.737243,8.924958,5.527729,-14.3,65.0,5.0,29.0,24.1,101.62,25.0,-25.0
2020-01-18 22:00:00,0.031513,1.348744,4.677865,33.34919,0.0,0.523638,0.394221,0.0,0.097111,1.014791,0.293653,194.4882,4.080774,196.8922,1.332535,5.741498,5.457333,209.7606,8.79169,14.44166,6.064137,0.109241,149.9806,0.229527,219.8331,4.914308,16.33608,0.0,0.07897,7.038536,28.91799,1.474921,0.753938,7.25455,7.346208,4.930527,-14.5,70.0,5.0,28.0,24.1,101.39,25.0,-25.0
2020-01-18 23:00:00,0.142351,1.600635,5.086633,32.63449,0.0,0.56575,0.47611,0.035,0.106721,2.29887,0.311838,222.4711,8.745493,195.2556,1.651391,5.160512,5.085666,217.4328,4.790883,18.53225,6.06179,0.092974,40.79953,5.216332,206.9156,6.48584,9.70132,0.0,0.077742,5.68146,30.3723,1.161339,0.834568,7.796277,6.604693,4.657498,-15.1,79.0,5.0,29.0,2.0,101.13,25.0,-26.0
2020-01-19 00:00:00,1.653216,2.815745,5.1578,31.35224,0.0,0.582333,0.555777,0.063638,0.159416,0.981157,0.371053,294.4954,15.7024,215.3483,1.632269,6.126976,5.955832,217.8226,3.728594,15.94871,6.013374,0.094223,21.68311,1.655256,224.1076,9.321784,6.258623,0.0,0.059386,6.130457,29.3798,0.615508,1.027536,12.08807,6.860521,4.846527,-15.1,80.0,5.0,31.0,1.6,101.03,25.0,-26.0
2020-01-19 01:00:00,0.103187,5.500255,6.416391,29.3714,0.573478,0.649194,0.688832,0.075194,0.176916,1.43719,0.840416,236.3774,4.248185,214.0545,1.731076,7.652466,6.4885,197.4005,5.503852,10.2849,5.763609,0.086092,34.32306,0.084406,243.0766,6.95812,1.566391,0.0,0.037282,5.566611,29.50041,0.420572,1.436429,15.43743,6.860466,5.027637,-15.2,80.0,4.0,32.0,1.6,100.72,25.0,-27.0
2020-01-19 02:00:00,0.074277,5.457477,5.953533,30.09692,3.151812,0.61675,0.59386,0.072305,0.183276,1.635084,0.541652,218.9244,4.14785,250.548,1.418637,8.147054,7.402666,206.0871,5.7097,11.26046,6.538693,0.093939,26.09551,0.026225,272.5221,5.47684,0.963142,0.0,0.027765,6.068122,29.26951,0.423137,1.617944,15.04382,8.734651,5.273471,-15.0,82.0,3.0,32.0,1.0,100.55,25.0,-26.0
2020-01-19 03:00:00,0.081767,5.095425,4.715966,30.74879,3.414227,0.535971,0.503665,0.03136,0.162498,1.321038,0.518139,247.0453,7.064527,241.3534,1.526927,7.346889,6.599332,191.8551,3.039693,10.52536,5.772401,0.081796,20.37004,0.269118,236.7594,5.022346,3.683163,0.0,0.007983,5.664277,30.05147,0.384615,1.402531,15.54587,8.924069,4.845623,-15.1,82.0,3.0,31.0,1.2,100.3,25.0,-26.0
2020-01-19 04:00:00,0.016145,5.735291,4.494766,30.03574,2.185801,0.504998,0.44925,0.033833,0.143277,3.213577,0.576048,260.0759,14.01953,242.0466,1.325899,6.755096,5.975666,182.6257,5.066978,12.20496,4.808722,0.100042,17.37083,0.05629,227.2855,11.95278,0.4,0.0,0.018906,4.431784,31.41093,0.380398,1.785416,15.23634,8.315568,4.350347,-14.6,82.0,4.0,32.0,2.8,100.14,25.0,-26.0
2020-01-19 05:00:00,0.0,5.297576,3.3694,30.16607,1.095332,0.54961,0.471915,0.031166,0.135,2.192768,0.561864,203.674,4.967176,242.2257,1.236953,5.201722,4.896832,200.3544,4.338233,14.37504,4.817193,0.085207,19.84972,0.165124,211.475,3.342789,0.4,0.0,0.0,3.758018,32.8908,0.346953,1.191146,12.51065,8.171609,3.972222,-13.7,83.0,3.0,30.0,1.2,99.98,25.0,-24.0
2020-01-19 06:00:00,0.34722,6.017708,3.251466,29.8234,0.727317,0.474249,0.422693,0.0175,0.127305,4.267658,0.528388,199.1804,4.334309,219.284,1.951596,4.462694,4.347833,238.1874,5.861476,20.14375,4.615873,0.10464,9.082637,0.368523,200.7042,2.988887,0.4,0.0,0.0,3.916554,32.73057,0.467218,0.620567,15.82411,8.316707,4.006804,-14.0,83.0,2.0,28.0,1.2,99.81,25.0,-24.0
2020-01-19 07:00:00,0.067638,4.547929,2.584166,31.43788,0.535175,0.450583,0.388666,0.0,0.103472,1.354164,0.446404,169.5807,7.631284,182.7614,3.845714,3.868818,3.784832,214.0872,4.987652,15.51953,3.750638,0.09911,11.72375,0.082203,173.0752,5.148724,0.4,0.0,0.0,4.357573,32.15027,0.564939,0.724434,13.97492,7.209402,3.715832,-13.6,83.0,3.0,34.0,1.6,99.72,25.0,-25.0
2020-01-19 08:00:00,0.352025,3.790107,2.1916,32.18189,0.41031,0.428665,0.369805,0.019998,0.109026,3.053486,0.435137,176.7431,23.53175,176.3875,1.812127,3.65764,3.726833,189.1874,5.412346,12.2549,2.930536,0.104015,4.222152,0.314835,187.0018,11.34725,0.4,0.0,0.0,3.322182,33.35882,0.357814,1.324612,12.10527,5.777753,3.319387,-12.6,83.0,2.0,30.0,3.6,99.63,25.0,-23.0
2020-01-19 09:00:00,0.624508,2.847837,2.323293,33.249,0.446206,0.395943,0.412472,0.028832,0.129222,2.318114,0.447032,184.9512,16.814,183.5488,3.030641,4.449245,4.046,191.6774,5.620121,11.63889,3.054054,0.107598,4.797359,0.591211,263.0474,6.334148,0.67779,0.0,0.238952,2.71139,34.21351,0.344179,2.804102,10.77141,6.500593,3.550415,-11.9,84.0,1.0,24.0,2.4,99.63,25.0,-21.0
2020-01-19 10:00:00,1.035421,3.460455,2.420732,32.67794,0.59104,0.490166,0.571888,0.041916,0.169415,3.738948,0.566446,194.8664,13.63421,199.6608,4.603507,5.010748,4.7195,192.6085,4.77419,10.85591,3.291902,0.148603,4.071457,0.720403,250.4603,3.740958,1.558308,0.0,0.441009,2.21818,35.14792,0.367794,4.025783,9.872679,7.178874,4.115997,-11.6,83.0,1.0,23.0,3.2,99.65,25.0,-20.0
2020-01-19 11:00:00,1.90224,4.08378,2.566665,31.36048,1.061331,0.605,0.838832,0.119998,0.254999,3.615365,0.798757,185.3032,13.41306,206.8865,7.292082,4.952929,5.8225,195.5919,5.208532,9.730628,3.704262,0.265523,15.61875,0.963693,181.5043,5.850608,1.893195,0.200018,0.358536,1.470702,36.00864,0.350593,2.868165,6.111429,7.246333,4.792817,-11.3,83.0,1.0,23.0,2.8,99.74,25.0,-20.0
2020-01-19 12:00:00,1.603155,3.274435,2.552865,32.47629,1.150871,0.554832,0.822082,0.107694,0.252305,2.887955,0.882727,209.5261,68.57668,198.2813,10.16166,5.457777,9.821665,180.4371,5.230697,9.200975,3.442708,0.537383,6.613749,0.994287,166.0147,7.934512,1.123327,0.290814,0.297926,1.136587,36.68085,0.333494,3.30428,5.399494,7.346361,5.916526,-11.2,81.0,36.0,21.0,4.0,99.88,25.0,-20.0
2020-01-19 13:00:00,1.597666,2.952572,2.5952,33.46151,1.053426,0.527305,0.658887,0.09,0.190387,2.993148,0.834792,198.6445,13.57281,199.1159,4.235559,5.108972,72.11517,193.7956,3.99839,7.232976,3.859498,0.482715,20.9725,0.918305,164.2877,10.68701,0.651406,0.163434,0.424555,1.104313,37.285,0.438428,2.88341,5.204569,7.134109,7.983055,-11.4,82.0,36.0,17.0,4.8,99.98,25.0,-19.0
2020-01-19 14:00:00,1.931221,3.368386,2.623166,33.53746,1.038694,0.493833,0.72111,0.047111,0.190944,2.205698,0.744105,201.6832,9.529282,218.1711,3.429986,5.385402,291.889,201.0483,4.124496,7.629177,4.021401,0.409727,5.695693,0.514065,176.4358,2.489367,0.931947,0.100639,0.250167,1.431298,37.46031,0.372696,4.256816,6.041646,7.466361,41.78181,-11.1,79.0,35.0,11.0,16.1,100.08,25.0,-17.0
2020-01-19 15:00:00,0.941437,2.423687,2.613965,34.68928,0.77236,0.495193,0.666221,0.064443,0.170027,2.437522,0.681154,192.3667,13.72548,262.5421,4.539898,7.299694,75.54366,219.446,4.366543,9.761198,4.537193,0.390576,34.21806,0.76858,186.444,1.348963,0.898479,0.037158,0.56413,2.903687,36.61201,0.270072,2.660103,7.611329,8.492458,19.23722,-10.5,77.0,34.0,17.0,6.4,100.2,25.0,-18.0
2020-01-19 16:00:00,0.814592,2.925946,3.163733,34.71001,0.489205,0.476527,0.607083,0.0375,0.178055,1.734778,0.60666,245.6333,9.817218,322.2233,6.496918,9.954392,161.0685,228.2576,3.042857,10.15711,5.365931,0.301461,4.85375,0.37231,185.0747,1.941249,0.485476,0.0,0.137376,2.044287,36.83441,0.211214,1.917484,10.09555,10.15785,21.97618,-10.2,71.0,35.0,20.0,12.9,100.3,25.0,-18.0
2020-01-19 17:00:00,0.679193,5.955972,6.854704,31.49364,0.364412,0.660138,1.151805,0.129388,0.330332,1.522603,0.490579,296.9682,9.198574,321.7882,5.622887,11.607,163.311,261.9655,7.074417,13.51865,8.768747,0.173591,22.93542,0.242823,195.8557,1.566846,0.4,0.0,0.0,2.5334,35.33097,0.164038,1.743469,14.97748,14.14657,40.94077,-9.9,69.0,34.0,11.0,16.1,100.35,25.0,-15.0
2020-01-19 18:00:00,0.442948,3.55058,6.0113,32.7069,0.306836,0.7215556,0.9,0.092,0.2575556,1.400977,0.439875,228.077,4.337316,297.1706,2.603859,13.3754,12.709,256.9425,3.312546,16.99386,8.656401,0.107934,70.29117,0.06184,180.6432,0.0,0.4,0.0,0.0,4.585672,32.29847,0.137629,2.94998,18.53032,17.21878,8.742429,-9.2,65.0,33.0,10.0,24.1,100.42,25.0,-14.0
2020-01-19 19:00:00,0.329136,1.771487,3.937066,33.214,0.241802,0.422554,0.419499,0.021555,0.131165,1.325876,0.390866,174.6424,5.426537,173.8982,1.470304,4.870485,4.099165,194.7625,2.738363,8.320137,4.438527,0.138999,4.587841,0.106426,179.4416,0.0,0.4,0.0,0.0,1.669239,34.36777,0.141206,2.260961,9.240443,9.010597,4.47604,-8.9,69.0,33.0,8.0,24.1,100.51,25.0,-13.0
2020-01-19 20:00:00,0.95341,4.114658,4.783165,31.18118,0.194129,0.409027,0.538026,0.032499,0.144804,1.25651,0.402166,206.7831,7.197927,181.6506,1.512274,4.694777,7.574333,200.0186,3.222213,10.27081,4.603013,0.150086,2.965909,0.059083,173.906,0.0,0.4,0.0,0.0,1.11941,35.88361,0.180279,1.389039,6.656713,6.352582,9.830415,-8.8,71.0,29.0,8.0,24.1,100.61,25.0,-13.0
2020-01-19 21:00:00,2.058998,12.77905,8.897266,23.90297,0.120719,0.677527,1.07786,0.123415,0.191861,2.685149,0.383742,191.2543,6.010478,186.5871,1.600888,4.957512,8.055166,193.9733,3.397234,11.72185,3.913763,0.152704,3.437387,0.09154,182.6892,0.0,0.4,0.0,0.0,0.887799,36.02576,0.150748,0.785987,6.105443,5.721833,4.825554,-8.9,73.0,25.0,6.0,24.1,100.72,25.0,-12.0
2020-01-19 22:00:00,3.464488,24.42842,22.32097,13.71877,0.059259,0.653944,5.999833,0.118472,0.31211,8.416028,0.370882,226.676,4.875397,253.2778,5.261,9.073861,22.512,245.7349,4.519632,18.9823,7.217012,0.123755,4.515276,0.162578,199.0531,0.109594,0.498438,0.0,0.0,0.403171,36.36008,0.112034,1.387272,14.03056,8.029388,6.452776,-9.4,78.0,28.0,9.0,24.1,100.83,25.0,-14.0
2020-01-19 23:00:00,0.970052,14.6768,14.0537,22.26587,0.081859,0.773693,1.251526,0.114248,0.274666,8.481407,0.367543,293.3789,6.711141,290.5236,8.488739,14.65586,21.8565,250.936,5.407722,20.52977,8.078986,0.132165,4.516665,0.039597,227.2067,1.5002,0.4,0.0,0.0,0.420435,36.01912,0.08754,1.863489,17.99446,10.63861,8.209624,-9.1,75.0,33.0,11.0,24.1,100.97,25.0,-15.0
2020-01-20 00:00:00,6.881247,24.07558,13.2486,14.18396,0.075526,0.87911,12.53222,0.230887,0.715722,9.602333,0.351698,352.0414,6.233408,318.5382,23.06052,18.7837,30.5735,316.4682,4.847542,25.39911,10.37335,0.116185,9.895833,0.028,214.9742,0.46768,0.588976,0.0,0.0,0.580739,35.40989,0.051075,6.44749,30.56342,17.47915,17.87082,-10.5,64.0,35.0,17.0,24.1,101.14,25.0,-18.0
2020-01-20 01:00:00,2.863981,18.84032,9.724902,18.60269,0.021872,0.736611,8.665665,0.157166,0.563027,7.595864,0.343284,309.4269,5.784778,303.5569,12.74967,13.87787,14.34416,254.6239,3.940798,24.71158,11.67839,0.118004,9.795694,0.023383,189.5969,0.320185,1.269265,0.0,0.0,0.580715,35.32699,0.033943,9.714844,32.67729,16.41795,9.487142,-10.4,63.0,35.0,13.0,24.1,101.24,25.0,-17.0
2020-01-20 02:00:00,6.6022,16.05957,9.337232,21.26599,0.029291,0.806361,11.05503,0.230582,0.835222,10.16901,0.355354,289.4914,4.14039,252.0735,6.090697,10.66893,8.876667,269.1426,5.999932,32.6543,13.15139,0.112323,9.953472,0.466374,174.9244,1.734833,0.444259,0.0,0.0,0.379157,36.11419,0.042817,12.15021,33.53335,16.22357,8.264165,-11.2,63.0,33.0,9.0,24.1,101.33,25.0,-16.0
2020-01-20 03:00:00,1.739609,15.22908,5.721866,22.16379,0.0,0.47661,0.989971,0.08675,0.244693,11.89204,0.357757,289.7096,7.618363,216.8951,5.178636,7.392096,6.670498,253.2377,3.737339,29.56898,11.05397,0.092189,8.720693,1.303321,157.7004,0.064915,2.86912,0.0,0.0,0.161148,37.08621,0.034517,5.634829,25.8081,12.52243,5.959026,-12.0,67.0,31.0,7.0,24.1,101.41,25.0,-16.0
2020-01-20 04:00:00,10.34694,32.81804,6.5911,6.173666,0.00941,0.446332,0.730526,0.096915,0.277083,28.58888,0.491358,246.7395,4.205212,238.5062,19.06639,5.958471,6.445498,217.7731,5.524106,27.03418,7.895054,0.116089,7.715623,0.088013,135.8831,0.0,3.385821,0.0,0.0,0.364535,36.81672,0.041524,8.844364,28.60117,10.23098,5.106526,-13.2,72.0,30.0,10.0,24.1,101.5,25.0,-19.0
2020-01-20 05:00:00,10.34067,32.43615,9.685433,6.604858,0.059594,2.088319,12.29922,0.247512,0.890819,27.1273,0.472043,216.0397,2.00652,197.6347,11.01196,3.271332,6.945,183.4532,3.61324,17.02386,3.324707,0.103214,3.872847,0.124076,138.2176,0.0,2.49166,0.0,0.0,0.33057,37.21864,0.025243,6.886126,24.2733,6.042901,4.283194,-14.4,76.0,29.0,11.0,24.1,101.57,25.0,-21.0
2020-01-20 06:00:00,10.40946,33.84742,9.2149,5.282155,0.041014,1.660402,3.882262,0.28104,0.568305,24.58852,0.43625,217.7593,2.185657,229.7525,12.06483,2.665582,5.944333,179.7842,3.549721,18.67253,2.10225,0.095081,2.586388,0.597761,141.0869,0.074704,1.440858,0.0,0.0,0.352672,37.67146,0.025597,6.307269,29.32229,5.259902,8.557568,-14.6,78.0,30.0,14.0,24.1,101.63,25.0,-22.0
2020-01-20 07:00:00,14.52688,36.86074,5.822233,3.740628,0.1799,4.446597,14.36511,0.293027,0.766541,23.49495,0.435234,237.9728,7.67161,279.6436,26.80155,3.295151,22.163,214.8131,5.232511,26.38497,2.505929,0.10705,3.034027,0.944487,173.6059,0.146087,2.418147,0.0,0.0,0.441653,37.3833,0.026769,12.56038,28.84271,4.820193,6.40611,-15.6,80.0,30.0,13.0,24.1,101.72,25.0,-23.0
2020-01-20 08:00:00,9.126561,35.46306,4.629632,6.441194,0.111074,8.899485,3.017277,0.339637,1.153527,54.6925,0.668289,311.0443,5.722702,376.5322,55.74646,6.221864,52.73034,286.9224,11.78871,32.17602,3.069264,0.129749,7.524582,3.02429,267.2639,4.75489,9.327416,0.0,0.165811,1.004135,36.8627,0.022557,11.19021,32.54785,6.18175,5.563889,-15.6,74.0,30.0,16.0,24.1,101.78,25.0,-24.0
2020-01-20 09:00:00,11.26656,24.98146,2.922312,15.29628,0.309199,7.70854,5.190165,0.445194,1.559236,48.9786,0.597149,271.2728,8.68948,455.9564,80.50105,7.077066,66.58183,247.578,17.67502,26.64111,4.342538,0.200552,7.152637,5.008037,305.6947,12.64378,16.64411,0.0,6.663082,7.620422,32.50742,0.068282,29.35879,33.84594,9.341682,6.5625,-16.9,72.0,28.0,14.0,24.1,101.89,25.0,-25.0
